ID_Mt4,chromosome_file,position_start
830,Medtr1g021295,1,6349743
831,Medtr1g021310,1,6354619
832,Medtr1g021320,1,6356167
833,Medtr1g021330,1,6366047
834,Medtr1g021350,1,6371866
835,Medtr1g021360,1,6377524
836,Medtr1g021380,1,6390073
837,Medtr1g021390,1,6393395
838,Medtr1g021400,1,6397039
839,Medtr1g021410,1,6403159
840,Medtr1g021435,1,6414120
841,Medtr1g021440,1,6419474
842,Medtr1g021460,1,6430026
843,Medtr1g021470,1,6430853
844,Medtr1g021500,1,6438573
845,Medtr1g021510,1,6443345
846,Medtr1g021520,1,6453855
847,Medtr1g021527,1,6460301
848,Medtr1g021530,1,6463344
849,Medtr1g021540,1,6465780
850,Medtr1g021570,1,6475858
851,Medtr1g021590,1,6485061
852,Medtr1g021610,1,6496817
853,Medtr1g021860,1,6501750
854,Medtr1g021630,1,6502386
855,Medtr1g021632,1,6510010
856,Medtr1g021635,1,6514070
857,Medtr1g021638,1,6521275
858,Medtr1g021642,1,6523344
859,Medtr1g021652,1,6532322
860,Medtr1g021680,1,6543295
861,Medtr1g021670,1,6571054
862,Medtr1g021760,1,6580128
863,Medtr1g021740,1,6584225
864,Medtr1g021820,1,6590938
865,Medtr1g021700,1,6598369
866,Medtr1g021825,1,6599002
867,Medtr1g021730,1,6608501
868,Medtr1g021835,1,6616869
869,Medtr1g021845,1,6622354
870,Medtr1g021855,1,6634648
871,Medtr1g021865,1,6639354
872,Medtr1g021875,1,6646734
873,Medtr1g021885,1,6650369
874,Medtr1g021895,1,6658417
875,Medtr1g021915,1,6664666
876,Medtr1g021925,1,6671115
877,Medtr1g021945,1,6678557
878,Medtr1g021950,1,6680255
879,Medtr1g021955,1,6698130
880,Medtr1g021965,1,6715727
881,Medtr1g021970,1,6719261
882,Medtr1g021985,1,6727334
883,Medtr1g021990,1,6733314
884,Medtr1g021995,1,6736189
885,Medtr1g022005,1,6743593
886,Medtr1g022010,1,6755214
887,Medtr1g022015,1,6760070
888,Medtr1g022025,1,6772802
889,Medtr1g022030,1,6777081
890,Medtr1g022040,1,6789887
891,Medtr1g022045,1,6794973
892,Medtr1g022050,1,6798978
893,Medtr1g022060,1,6805180
894,Medtr1g022065,1,6819656
895,Medtr1g022070,1,6820710
896,Medtr1g022075,1,6824723
897,Medtr1g022080,1,6828684
898,Medtr1g022105,1,6840265
899,Medtr1g022115,1,6846781
900,Medtr1g022125,1,6852265
901,Medtr1g022135,1,6865496
902,Medtr1g022145,1,6873459
903,Medtr1g022150,1,6884866
904,Medtr1g022160,1,6893217
905,Medtr1g022165,1,6899906
906,Medtr1g022185,1,6931531
907,Medtr1g022190,1,6934799
908,Medtr1g022200,1,6943417
909,Medtr1g022210,1,6946961
910,Medtr1g022215,1,6949627
911,Medtr1g022225,1,6955942
912,Medtr1g022235,1,6960192
913,Medtr1g022245,1,6967614
914,Medtr1g022250,1,6970364
915,Medtr1g022255,1,6972814
916,Medtr1g022260,1,6980742
917,Medtr1g022265,1,6989516
918,Medtr1g022275,1,7007058
919,Medtr1g022280,1,7015169
920,Medtr1g022290,1,7023184
921,Medtr1g022295,1,7027641
922,Medtr1g022300,1,7034160
923,Medtr1g022305,1,7035027
924,Medtr1g022310,1,7043756
925,Medtr1g022315,1,7044035
926,Medtr1g022325,1,7055156
927,Medtr1g022330,1,7057364
928,Medtr1g022340,1,7065822
929,Medtr1g022345,1,7068528
930,Medtr1g022350,1,7076378
931,Medtr1g022355,1,7079848
932,Medtr1g022360,1,7083959
933,Medtr1g022365,1,7086221
934,Medtr1g022370,1,7088261
935,Medtr1g022375,1,7095436
936,Medtr1g022380,1,7097988
937,Medtr1g022385,1,7105236
938,Medtr1g022395,1,7115914
939,Medtr1g022400,1,7118221
940,Medtr1g022405,1,7122386
941,Medtr1g022410,1,7130131
942,Medtr1g022415,1,7135987
943,Medtr1g022420,1,7142631
944,Medtr1g022440,1,7156476
945,Medtr1g022445,1,7164068
946,Medtr1g022450,1,7172657
947,Medtr1g022455,1,7175766
948,Medtr1g022465,1,7187442
949,Medtr1g022475,1,7199985
950,Medtr1g022480,1,7206595
951,Medtr1g022485,1,7215469
952,Medtr1g022490,1,7221880
953,Medtr1g022495,1,7234780
954,Medtr1g022500,1,7238044
955,Medtr1g022505,1,7243871
956,Medtr1g022940,1,7248613
957,Medtr1g022950,1,7253562
958,Medtr1g022960,1,7257247
959,Medtr1g022970,1,7264537
960,Medtr1g022980,1,7268870
961,Medtr1g022990,1,7277214
962,Medtr1g023000,1,7278985
963,Medtr1g023020,1,7285309
964,Medtr1g023030,1,7288470
965,Medtr1g023035,1,7292229
966,Medtr1g023040,1,7295421
967,Medtr1g023050,1,7300327
968,Medtr1g023070,1,7312768
969,Medtr1g023090,1,7319364
970,Medtr1g023110,1,7337477
971,Medtr1g023120,1,7344114
972,Medtr1g023125,1,7349145
973,Medtr1g023140,1,7352554
974,Medtr1g023150,1,7355652
975,Medtr1g023160,1,7356764
976,Medtr1g023170,1,7364200
977,Medtr1g023180,1,7367315
978,Medtr1g023190,1,7387028
979,Medtr1g023210,1,7398040
980,Medtr1g023230,1,7417436
981,Medtr1g023240,1,7429412
982,Medtr1g023260,1,7448740
983,Medtr1g023270,1,7452377
984,Medtr1g023310,1,7455380
985,Medtr1g023330,1,7463620
986,Medtr1g023340,1,7468822
987,Medtr1g023370,1,7479056
988,Medtr1g023390,1,7484897
989,Medtr1g023400,1,7487490
990,Medtr1g023420,1,7492008
991,Medtr1g023430,1,7494935
992,Medtr1g023440,1,7499064
993,Medtr1g023450,1,7499927
994,Medtr1g023460,1,7502126
995,Medtr1g023470,1,7505849
996,Medtr1g023500,1,7523400
997,Medtr1g023505,1,7536272
998,Medtr1g023510,1,7537822
999,Medtr1g023530,1,7554246
1000,Medtr1g023550,1,7563089
1001,Medtr1g023570,1,7569461
1002,Medtr1g023590,1,7574582
1003,Medtr1g023600,1,7580177
1004,Medtr1g023605,1,7584791
1005,Medtr1g023610,1,7589577
1006,Medtr1g023620,1,7591057
1007,Medtr1g023630,1,7593841
1008,Medtr1g023660,1,7599725
1009,Medtr1g023665,1,7607681
1010,Medtr1g023690,1,7618001
1011,Medtr1g023700,1,7622290
1012,Medtr1g023710,1,7624316
1013,Medtr1g023720,1,7626885
1014,Medtr1g023730,1,7633868
1015,Medtr1g023760,1,7656302
1016,Medtr1g023770,1,7661893
1017,Medtr1g023790,1,7667528
1018,Medtr1g023800,1,7668613
1019,Medtr1g023810,1,7670865
1020,Medtr1g023820,1,7673409
1021,Medtr1g023830,1,7674860
1022,Medtr1g023840,1,7676297
1023,Medtr1g423950,1,7696168
1024,Medtr1g423960,1,7697338
1025,Medtr1g023910,1,7700452
1026,Medtr1g023920,1,7704021
1027,Medtr1g023880,1,7706329
1028,Medtr1g023925,1,7707992
1029,Medtr1g023955,1,7733337
1030,Medtr1g023965,1,7741635
1031,Medtr1g023975,1,7742965
1032,Medtr1g023870,1,7745970
1033,Medtr1g023985,1,7751166
1034,Medtr1g023995,1,7757558
1035,Medtr1g024005,1,7759632
1036,Medtr1g024015,1,7765967
1037,Medtr1g024025,1,7771119
1038,Medtr1g024065,1,7810977
1039,Medtr1g024075,1,7815237
1040,Medtr1g024085,1,7821600
1041,Medtr1g024095,1,7850648
1042,Medtr1g024125,1,7873360
1043,Medtr1g024145,1,7882927
1044,Medtr1g024155,1,7886171
1045,Medtr1g024165,1,7888376
1046,Medtr1g024175,1,7890653
1047,Medtr1g024850,1,7899288
1048,Medtr1g024860,1,7900686
1049,Medtr1g024870,1,7909538
1050,Medtr1g024820,1,7912992
1051,Medtr1g024830,1,7921698
1052,Medtr1g024840,1,7924436
1053,Medtr1g024930,1,7928188
1054,Medtr1g024920,1,7935263
1055,Medtr1g024800,1,7950150
1056,Medtr1g024980,1,7957883
1057,Medtr1g024970,1,7964789
1058,Medtr1g024975,1,7966976
1059,Medtr1g024995,1,7980417
1060,Medtr1g025050,1,7987341
1061,Medtr1g025060,1,7989023
1062,Medtr1g025075,1,7999442
1063,Medtr1g025150,1,8011959
1064,Medtr1g025140,1,8014050
1065,Medtr1g025180,1,8019758
1066,Medtr1g025190,1,8024026
1067,Medtr1g025200,1,8032620
1068,Medtr1g025220,1,8034809
1069,Medtr1g025235,1,8039288
1070,Medtr1g025250,1,8042165
1071,Medtr1g025290,1,8062507
1072,Medtr1g025300,1,8068763
1073,Medtr1g025310,1,8071783
1074,Medtr1g025320,1,8076738
1075,Medtr1g025340,1,8086924
1076,Medtr1g025360,1,8101238
1077,Medtr1g025370,1,8107105
1078,Medtr1g025410,1,8115287
1079,Medtr1g025420,1,8118419
1080,Medtr1g025430,1,8126353
1081,Medtr1g025450,1,8134532
1082,Medtr1g025460,1,8141088
1083,Medtr1g025480,1,8148873
1084,Medtr1g025490,1,8153578
1085,Medtr1g025500,1,8157128
1086,Medtr1g025520,1,8170745
1087,Medtr1g025530,1,8171610
1088,Medtr1g025550,1,8173689
1089,Medtr1g025560,1,8180282
1090,Medtr1g025570,1,8186269
1091,Medtr1g025600,1,8192819
1092,Medtr1g025610,1,8194669
1093,Medtr1g025620,1,8206318
1094,Medtr1g025630,1,8213152
1095,Medtr1g025640,1,8214719
1096,Medtr1g025650,1,8216396
1097,Medtr1g025655,1,8218924
1098,Medtr1g025670,1,8225287
1099,Medtr1g025680,1,8230926
1100,Medtr1g025690,1,8239241
1101,Medtr1g025700,1,8242402
1102,Medtr1g025720,1,8252489
1103,Medtr1g025750,1,8265714
1104,Medtr1g025760,1,8267955
1105,Medtr1g025765,1,8274514
1106,Medtr1g025780,1,8285801
1107,Medtr1g025790,1,8291077
1108,Medtr1g025800,1,8292429
1109,Medtr1g025810,1,8297017
1110,Medtr1g025830,1,8300592
1111,Medtr1g025850,1,8309793
1112,Medtr1g025860,1,8314779
1113,Medtr1g025870,1,8316225
1114,Medtr1g025900,1,8327062
1115,Medtr1g025910,1,8335594
1116,Medtr1g025920,1,8339214
1117,Medtr1g025950,1,8352878
1118,Medtr1g025960,1,8356913
1119,Medtr1g025980,1,8360879
1120,Medtr1g026020,1,8373566
1121,Medtr1g026030,1,8377821
1122,Medtr1g026035,1,8385143
1123,Medtr1g026070,1,8393300
1124,Medtr1g026072,1,8401406
1125,Medtr1g026075,1,8403017
1126,Medtr1g026190,1,8404402
1127,Medtr1g026200,1,8409408
1128,Medtr1g026078,1,8410910
1129,Medtr1g026080,1,8422991
1130,Medtr1g026090,1,8424552
1131,Medtr1g026100,1,8428388
1132,Medtr1g026110,1,8431354
1133,Medtr1g026125,1,8437558
1134,Medtr1g026140,1,8446317
1135,Medtr1g026160,1,8448338
1136,Medtr1g026170,1,8455846
1137,Medtr1g026240,1,8470474
1138,Medtr1g026290,1,8515221
1139,Medtr1g026310,1,8532183
1140,Medtr1g026340,1,8543960
1141,Medtr1g026350,1,8547538
1142,Medtr1g026370,1,8552093
1143,Medtr1g026380,1,8556165
1144,Medtr1g026400,1,8564269
1145,Medtr1g026410,1,8569956
1146,Medtr1g026420,1,8576144
1147,Medtr1g026430,1,8578144
1148,Medtr1g026460,1,8609239
1149,Medtr1g026470,1,8612936
1150,Medtr1g026480,1,8614318
1151,Medtr1g026490,1,8617169
1152,Medtr1g026510,1,8638640
1153,Medtr1g026540,1,8655620
1154,Medtr1g026550,1,8659686
1155,Medtr1g026560,1,8665743
1156,Medtr1g026590,1,8674827
1157,Medtr1g026620,1,8696867
1158,Medtr1g026630,1,8698845
1159,Medtr1g026650,1,8705461
1160,Medtr1g026660,1,8709867
1161,Medtr1g026680,1,8714235
1162,Medtr1g026690,1,8719475
1163,Medtr1g026700,1,8724014
1164,Medtr1g026710,1,8732791
1165,Medtr1g026720,1,8735710
1166,Medtr1g026740,1,8747237
1167,Medtr1g026750,1,8754653
1168,Medtr1g026760,1,8764037
1169,Medtr1g026770,1,8765192
1170,Medtr1g026790,1,8773712
1171,Medtr1g026800,1,8780008
1172,Medtr1g026810,1,8786144
1173,Medtr1g026820,1,8791012
1174,Medtr1g026830,1,8797246
1175,Medtr1g026840,1,8799978
1176,Medtr1g026850,1,8813545
1177,Medtr1g026860,1,8815529
1178,Medtr1g026870,1,8820780
1179,Medtr1g026880,1,8827503
1180,Medtr1g026890,1,8830191
1181,Medtr1g026910,1,8839537
1182,Medtr1g026920,1,8852447
1183,Medtr1g026940,1,8861130
1184,Medtr1g026950,1,8863692
1185,Medtr1g026960,1,8866235
1186,Medtr1g026970,1,8867990
1187,Medtr1g026990,1,8873569
1188,Medtr1g027010,1,8900521
1189,Medtr1g027020,1,8906141
1190,Medtr1g027030,1,8920173
1191,Medtr1g027040,1,8925788
1192,Medtr1g027050,1,8931485
1193,Medtr1g027060,1,8938282
1194,Medtr1g027070,1,8941424
1195,Medtr1g027140,1,8955613
1196,Medtr1g027150,1,8961183
1197,Medtr1g027160,1,8964033
1198,Medtr1g027170,1,8965928
1199,Medtr1g027180,1,8968312
1200,Medtr1g027200,1,8978359
1201,Medtr1g027250,1,8999283
1202,Medtr1g027260,1,9006672
1203,Medtr1g027280,1,9024165
1204,Medtr1g027290,1,9029037
1205,Medtr1g027310,1,9037367
1206,Medtr1g027320,1,9056068
1207,Medtr1g027360,1,9064821
1208,Medtr1g027370,1,9069147
1209,Medtr1g027380,1,9071904
1210,Medtr1g027410,1,9081630
1211,Medtr1g027420,1,9085596
1212,Medtr1g027430,1,9087900
1213,Medtr1g027440,1,9093133
1214,Medtr1g027450,1,9099500
1215,Medtr1g027460,1,9104350
1216,Medtr1g027470,1,9106217
1217,Medtr1g027490,1,9113969
1218,Medtr1g027500,1,9124774
1219,Medtr1g027520,1,9136186
1220,Medtr1g027540,1,9142061
1221,Medtr1g027560,1,9146410
1222,Medtr1g027570,1,9155270
1223,Medtr1g027580,1,9161150
1224,Medtr1g027600,1,9170008
1225,Medtr1g027610,1,9178905
1226,Medtr1g027630,1,9198246
1227,Medtr1g027640,1,9199322
1228,Medtr1g027650,1,9210341
1229,Medtr1g027660,1,9218091
1230,Medtr1g027670,1,9228973
1231,Medtr1g027680,1,9231851
1232,Medtr1g027690,1,9235498
1233,Medtr1g027700,1,9241923
1234,Medtr1g027710,1,9244844
1235,Medtr1g027720,1,9247832
1236,Medtr1g027730,1,9254451
1237,Medtr1g027740,1,9257285
1238,Medtr1g027750,1,9260174
1239,Medtr1g027810,1,9296640
1240,Medtr1g027820,1,9298986
1241,Medtr1g027830,1,9306621
1242,Medtr1g027840,1,9319519
1243,Medtr1g027860,1,9324033
1244,Medtr1g027850,1,9323590
1245,Medtr1g027870,1,9331280
1246,Medtr1g027880,1,9334937
1247,Medtr1g027890,1,9336833
1248,Medtr1g027920,1,9348454
1249,Medtr1g027930,1,9349830
1250,Medtr1g027940,1,9355680
1251,Medtr1g027950,1,9357358
1252,Medtr1g027960,1,9363272
1253,Medtr1g027970,1,9376042
1254,Medtr1g027990,1,9383872
1255,Medtr1g028010,1,9391272
1256,Medtr1g028020,1,9396920
1257,Medtr1g028060,1,9417087
1258,Medtr1g028070,1,9418580
1259,Medtr1g028080,1,9419828
1260,Medtr1g028090,1,9423734
1261,Medtr1g028100,1,9431907
1262,Medtr1g028110,1,9434257
1263,Medtr1g028120,1,9435718
1264,Medtr1g028130,1,9437143
1265,Medtr1g028150,1,9443897
1266,Medtr1g028160,1,9446579
1267,Medtr1g028170,1,9451279
1268,Medtr1g028180,1,9455657
1269,Medtr1g028200,1,9459025
1270,Medtr1g028210,1,9462852
1271,Medtr1g028220,1,9466117
1272,Medtr1g028230,1,9469558
1273,Medtr1g028240,1,9473440
1274,Medtr1g028250,1,9475037
1275,Medtr1g028280,1,9487950
1276,Medtr1g028290,1,9493222
1277,Medtr1g028300,1,9502076
1278,Medtr1g028310,1,9510205
1279,Medtr1g028320,1,9514158
1280,Medtr1g028330,1,9518565
1281,Medtr1g028350,1,9536573
1282,Medtr1g028360,1,9541147
1283,Medtr1g028370,1,9544996
1284,Medtr1g028380,1,9560076
1285,Medtr1g028390,1,9564094
1286,Medtr1g028400,1,9580884
1287,Medtr1g028410,1,9585049
1288,Medtr1g028420,1,9591219
1289,Medtr1g028440,1,9594292
1290,Medtr1g028450,1,9597709
1291,Medtr1g028460,1,9609945
1292,Medtr1g028470,1,9629472
1293,Medtr1g028480,1,9634390
1294,Medtr1g028490,1,9636976
1295,Medtr1g028510,1,9645711
1296,Medtr1g028540,1,9662073
1297,Medtr1g028560,1,9676743
1298,Medtr1g028570,1,9684831
1299,Medtr1g028580,1,9690415
1300,Medtr1g028590,1,9696016
1301,Medtr1g028600,1,9698155
1302,Medtr1g028610,1,9703281
1303,Medtr1g028620,1,9705975
1304,Medtr1g028630,1,9712474
1305,Medtr1g028680,1,9751663
1306,Medtr1g028690,1,9752085
1307,Medtr1g028700,1,9755477
1308,Medtr1g028710,1,9756321
1309,Medtr1g028720,1,9765197
1310,Medtr1g028770,1,9786359
1311,Medtr1g028830,1,9809650
1312,Medtr1g028850,1,9812639
1313,Medtr1g028860,1,9818005
1314,Medtr1g028880,1,9827101
1315,Medtr1g028890,1,9836147
1316,Medtr1g028910,1,9847443
1317,Medtr1g028920,1,9855883
1318,Medtr1g028950,1,9868259
1319,Medtr1g028960,1,9871192
1320,Medtr1g028970,1,9876764
1321,Medtr1g028980,1,9883166
1322,Medtr1g029000,1,9887989
1323,Medtr1g029010,1,9897012
1324,Medtr1g029030,1,9906337
1325,Medtr1g029070,1,9919895
1326,Medtr1g029080,1,9923779
1327,Medtr1g029100,1,9930477
1328,Medtr1g029120,1,9936890
1329,Medtr1g029130,1,9941161
1330,Medtr1g029140,1,9945563
1331,Medtr1g029150,1,9950088
1332,Medtr1g029190,1,9960584
1333,Medtr1g029210,1,9973542
1334,Medtr1g029220,1,9981974
1335,Medtr1g029230,1,9984346
1336,Medtr1g029260,1,9993914
1337,Medtr1g029280,1,10017679
1338,Medtr1g029290,1,10018369
1339,Medtr1g029300,1,10026742
1340,Medtr1g029310,1,10032446
1341,Medtr1g029330,1,10037420
1342,Medtr1g029340,1,10039839
1343,Medtr1g029350,1,10041664
1344,Medtr1g029370,1,10051490
1345,Medtr1g029380,1,10054058
1346,Medtr1g029390,1,10067653
1347,Medtr1g029400,1,10071239
1348,Medtr1g029410,1,10081820
1349,Medtr1g029420,1,10092148
1350,Medtr1g029440,1,10107059
1351,Medtr1g029450,1,10110413
1352,Medtr1g029460,1,10116505
1353,Medtr1g029470,1,10123465
1354,Medtr1g029480,1,10127929
1355,Medtr1g029490,1,10128811
1356,Medtr1g029500,1,10130817
1357,Medtr1g029510,1,10134998
1358,Medtr1g029520,1,10141713
1359,Medtr1g029540,1,10161428
1360,Medtr1g029550,1,10168072
1361,Medtr1g029560,1,10173527
1362,Medtr1g029580,1,10182595
1363,Medtr1g029590,1,10184799
1364,Medtr1g029600,1,10187403
1365,Medtr1g029610,1,10190369
1366,Medtr1g029620,1,10193513
1367,Medtr1g029630,1,10202763
1368,Medtr1g029650,1,10217958
1369,Medtr1g029660,1,10221590
1370,Medtr1g029670,1,10223486
1371,Medtr1g029680,1,10232447
1372,Medtr1g029690,1,10257112
1373,Medtr1g029710,1,10267097
1374,Medtr1g029720,1,10279965
1375,Medtr1g029730,1,10285380
1376,Medtr1g029740,1,10293957
1377,Medtr1g029750,1,10297868
1378,Medtr1g029760,1,10308671
1379,Medtr1g029790,1,10313898
1380,Medtr1g029800,1,10325682
1381,Medtr1g029810,1,10327870
1382,Medtr1g029820,1,10342742
1383,Medtr1g029840,1,10360290
1384,Medtr1g029850,1,10376822
1385,Medtr1g029860,1,10381359
1386,Medtr1g029880,1,10389417
1387,Medtr1g029890,1,10392037
1388,Medtr1g029910,1,10396774
1389,Medtr1g029930,1,10409687
1390,Medtr1g029940,1,10414923
1391,Medtr1g029950,1,10419809
1392,Medtr1g029990,1,10433908
1393,Medtr1g030480,1,10436366
1394,Medtr1g030510,1,10449641
1395,Medtr1g030010,1,10451242
1396,Medtr1g030030,1,10463097
1397,Medtr1g030050,1,10468410
1398,Medtr1g030060,1,10474963
1399,Medtr1g030220,1,10478454
1400,Medtr1g030230,1,10483486
1401,Medtr1g030240,1,10486837
1402,Medtr1g030250,1,10487667
1403,Medtr1g030262,1,10496338
1404,Medtr1g030265,1,10497902
1405,Medtr1g030268,1,10501679
1406,Medtr1g030275,1,10507229
1407,Medtr1g030280,1,10509698
1408,Medtr1g030290,1,10511920
1409,Medtr1g030295,1,10521881
1410,Medtr1g030300,1,10522947
1411,Medtr1g030320,1,10535973
1412,Medtr1g030330,1,10544497
1413,Medtr1g030340,1,10544952
1414,Medtr1g030360,1,10549336
1415,Medtr1g030380,1,10555084
1416,Medtr1g030400,1,10561241
1417,Medtr1g030410,1,10564912
1418,Medtr1g030420,1,10575220
1419,Medtr1g030430,1,10581116
1420,Medtr1g030440,1,10588266
1421,Medtr1g030450,1,10589370
1422,Medtr1g030570,1,10598019
1423,Medtr1g030580,1,10599616
1424,Medtr1g030600,1,10623100
1425,Medtr1g030630,1,10650832
1426,Medtr1g030640,1,10659114
1427,Medtr1g030650,1,10665518
1428,Medtr1g030660,1,10679998
1429,Medtr1g030680,1,10687410
1430,Medtr1g030710,1,10713135
1431,Medtr1g030720,1,10717264
1432,Medtr1g030740,1,10735971
1433,Medtr1g030750,1,10739219
1434,Medtr1g030760,1,10748884
1435,Medtr1g030770,1,10753010
1436,Medtr1g030810,1,10775516
1437,Medtr1g030820,1,10783103
1438,Medtr1g030840,1,10790196
1439,Medtr1g030850,1,10794765
1440,Medtr1g030860,1,10797249
1441,Medtr1g030870,1,10809455
1442,Medtr1g030890,1,10834276
1443,Medtr1g031105,1,10853676
1444,Medtr1g031110,1,10854030
1445,Medtr1g031140,1,10858818
1446,Medtr1g031150,1,10878163
1447,Medtr1g031180,1,10897898
1448,Medtr1g031200,1,10903073
1449,Medtr1g031210,1,10906340
1450,Medtr1g031220,1,10906841
1451,Medtr1g031230,1,10907224
1452,Medtr1g031260,1,10911367
1453,Medtr1g031280,1,10913585
1454,Medtr1g031300,1,10926530
1455,Medtr1g031310,1,10927751
1456,Medtr1g031320,1,10928831
1457,Medtr1g031330,1,10931753
1458,Medtr1g031340,1,10932613
1459,Medtr1g031368,1,10959084
1460,Medtr1g031385,1,10968518
1461,Medtr1g031400,1,10974109
1462,Medtr1g031410,1,10976740
1463,Medtr1g031430,1,10978968
1464,Medtr1g031440,1,10980398
1465,Medtr1g031450,1,10983716
1466,Medtr1g031460,1,10989946
1467,Medtr1g031470,1,10993804
1468,Medtr1g031480,1,10996000
1469,Medtr1g031490,1,10999666
1470,Medtr1g031500,1,11000837
1471,Medtr1g031510,1,11002711
1472,Medtr1g031520,1,11007387
1473,Medtr1g031530,1,11010543
1474,Medtr1g031535,1,11015668
1475,Medtr1g031540,1,11024243
1476,Medtr1g031560,1,11032638
1477,Medtr1g031580,1,11039443
1478,Medtr1g031590,1,11041956
1479,Medtr1g031620,1,11055446
1480,Medtr1g031640,1,11066540
1481,Medtr1g031650,1,11069080
1482,Medtr1g031660,1,11073637
1483,Medtr1g031680,1,11081385
1484,Medtr1g031690,1,11086066
1485,Medtr1g031700,1,11106226
1486,Medtr1g031710,1,11111852
1487,Medtr1g031720,1,11114706
1488,Medtr1g031730,1,11122285
1489,Medtr1g031740,1,11128719
1490,Medtr1g031750,1,11131990
1491,Medtr1g031780,1,11143816
1492,Medtr1g031790,1,11150469
1493,Medtr1g031800,1,11153040
1494,Medtr1g031820,1,11167445
1495,Medtr1g031830,1,11174052
1496,Medtr1g031840,1,11184712
1497,Medtr1g031850,1,11193825
1498,Medtr1g031880,1,11198739
1499,Medtr1g031890,1,11202396
1500,Medtr1g031900,1,11208090
1501,Medtr1g031910,1,11217223
1502,Medtr1g031920,1,11237277
1503,Medtr1g031930,1,11243460
1504,Medtr1g032010,1,11319459
1505,Medtr1g032020,1,11327165
1506,Medtr1g032030,1,11334292
1507,Medtr1g032040,1,11336962
1508,Medtr1g032050,1,11340556
1509,Medtr1g032070,1,11350123
1510,Medtr1g032090,1,11355370
1511,Medtr1g032100,1,11357488
1512,Medtr1g032110,1,11362455
1513,Medtr1g032120,1,11372618
1514,Medtr1g032140,1,11388322
1515,Medtr1g032160,1,11392576
1516,Medtr1g032190,1,11401162
1517,Medtr1g032200,1,11412251
1518,Medtr1g032210,1,11421963
1519,Medtr1g032220,1,11422914
1520,Medtr1g032230,1,11427838
1521,Medtr1g032240,1,11431636
1522,Medtr1g032250,1,11433679
1523,Medtr1g032260,1,11445087
1524,Medtr1g032270,1,11450742
1525,Medtr1g032280,1,11453728
1526,Medtr1g032290,1,11455031
1527,Medtr1g032300,1,11458554
1528,Medtr1g032320,1,11467700
1529,Medtr1g032340,1,11477987
1530,Medtr1g032350,1,11485186
1531,Medtr1g032370,1,11492312
1532,Medtr1g032380,1,11495605
1533,Medtr1g032390,1,11497476
1534,Medtr1g032400,1,11498752
1535,Medtr1g032430,1,11523483
1536,Medtr1g032440,1,11531767
1537,Medtr1g032450,1,11537638
1538,Medtr1g032460,1,11540486
1539,Medtr1g032470,1,11542857
1540,Medtr1g032480,1,11543553
1541,Medtr1g032490,1,11546394
1542,Medtr1g032500,1,11549764
1543,Medtr1g032520,1,11570553
1544,Medtr1g032540,1,11580646
1545,Medtr1g032550,1,11583531
1546,Medtr1g032560,1,11592956
1547,Medtr1g032570,1,11594538
1548,Medtr1g032580,1,11607967
1549,Medtr1g032590,1,11614495
1550,Medtr1g032600,1,11621022
1551,Medtr1g032610,1,11626089
1552,Medtr1g032620,1,11632350
1553,Medtr1g032630,1,11634851
1554,Medtr1g032690,1,11670242
1555,Medtr1g032700,1,11671233
1556,Medtr1g032710,1,11674944
1557,Medtr1g032720,1,11682431
1558,Medtr1g032730,1,11695388
1559,Medtr1g032740,1,11698982
1560,Medtr1g032750,1,11708333
1561,Medtr1g032760,1,11710752
1562,Medtr1g032810,1,11742819
1563,Medtr1g032820,1,11746141
1564,Medtr1g032850,1,11757673
1565,Medtr1g032860,1,11762832
1566,Medtr1g032880,1,11774224
1567,Medtr1g032900,1,11779673
1568,Medtr1g032910,1,11782680
1569,Medtr1g032930,1,11790103
1570,Medtr1g032940,1,11798217
1571,Medtr1g032950,1,11799270
1572,Medtr1g032960,1,11811030
1573,Medtr1g032980,1,11814838
1574,Medtr1g033000,1,11834229
1575,Medtr1g033010,1,11847982
1576,Medtr1g033040,1,11855392
1577,Medtr1g033050,1,11861071
1578,Medtr1g033070,1,11868859
1579,Medtr1g033080,1,11878922
1580,Medtr1g033090,1,11888085
1581,Medtr1g033100,1,11890072
1582,Medtr1g033110,1,11893699
1583,Medtr1g033130,1,11901677
1584,Medtr1g033160,1,11914034
1585,Medtr1g033180,1,11920125
1586,Medtr1g033190,1,11923582
